issn;journal_title;oa_model;apc;year
0092-8674;Cell;Hybrid;5000;2017
0143-4160;Cell Calcium;Hybrid;3200;2017
2451-9456;Cell Chemical Biology;Hybrid;5000;2017
1931-3128;Cell Host and Microbe;Hybrid;5000;2017
1550-4131;Cell Metabolism;Hybrid;5000;2017
2211-1247;Cell Reports;Open Access;5000;2017
1934-5909;Cell Stem Cell;Hybrid;5000;2017
2405-4712;Cell Systems;Hybrid;5000;2017
2352-345X;Cellular and Molecular Gastroenterology and Hepatology;Open Access;2000;2017
0008-8749;Cellular Immunology;Hybrid;2200;2017
0898-6568;Cellular Signalling;Hybrid;2800;2017
0958-9465;Cement and Concrete Composites;Hybrid;3300;2017
0008-8846;Cement and Concrete Research;Hybrid;3300;2017
0272-8842;Ceramics International;Hybrid;2750;2017
0960-0779;Chaos, Solitons and Fractals: the interdisciplinary journal of Nonlinear Science, and Nonequilibrium and Complex Phenomena;Hybrid;2200;2017
2405-8300;Chemical Data Collections;Hybrid;500;2017
0255-2701;Chemical Engineering and Processing: Process Intensification;Hybrid;2500;2017
1385-8947;Chemical Engineering Journal;Hybrid;3600;2017
0263-8762;Chemical Engineering Research and Design;Hybrid;3300;2017
0009-2509;Chemical Engineering Science;Hybrid;3300;2017
0009-2541;Chemical Geology;Hybrid;1700;2017
0301-0104;Chemical Physics;Hybrid;3050;2017
0009-2614;Chemical Physics Letters;Hybrid;3050;2017
0009-2797;Chemico-Biological Interactions;Hybrid;2200;2017
0009-2819;Chemie der Erde - Geochemistry - Interdisciplinary Journal for Chemical Problems of the Geosciences and Geoecology;Hybrid;1500;2017
0009-3084;Chemistry and Physics of Lipids;Hybrid;3000;2017
0169-7439;Chemometrics and Intelligent Laboratory Systems;Hybrid;2600;2017
0045-6535;Chemosphere;Hybrid;3200;2017
0012-3692;Chest;Hybrid;3300;2017
0145-2134;Child Abuse and Neglect;Hybrid;1800;2017
1056-4993;Child and Adolescent Psychiatric Clinics of North America;Hybrid;3000;2017
0190-7409;Children and Youth Services Review;Hybrid;1300;2017
1043-951X;China Economic Review;Hybrid;1800;2017
1755-3091;China Journal of Accounting Research;Open Access;0;2017
0275-1062;Chinese Astronomy and Astrophysics;Hybrid;2200;2017
1001-8417;Chinese Chemical Letters;Hybrid;3000;2017
1674-6384;Chinese Herbal Medicines;Hybrid;3000;2017
1000-9361;Chinese Journal of Aeronautics;Open Access;0;2017
1872-2040;Chinese Journal of Analytical Chemistry;Hybrid;3000;2017
1872-2067;Chinese Journal of Catalysis;Hybrid;3000;2017
1004-9541;Chinese Journal of Chemical Engineering;Hybrid;3000;2017
1875-5364;Chinese Journal of Natural Medicines;Hybrid;3000;2017
1008-1275;Chinese Journal of Traumatology;Open Access;0;2017
1001-9294;Chinese Medical Sciences Journal;Hybrid;3000;2017
2095-7718;Chinese Nursing Research;Open Access;0;2017
2095-882X;Chronic Diseases and Translational Medicine;Open Access;1500;2017
0870-8312;Ciência and Tecnologia dos Materiais;Hybrid;3000;2017
0007-8506;CIRP Annals - Manufacturing Technology;Hybrid;3100;2017
1755-5817;CIRP Journal of Manufacturing Science and Technology;Hybrid;2400;2017
1134-0096;Cirugía Cardiovascular;Open Access;0;2017
0009-739X;Cirugia Espanola;Hybrid;3000;2017
2173-5077;Cirugía Española (English Edition);Hybrid;3000;2017
0009-7411;Cirugía y Cirujanos;Open Access;0;2017
2444-0507;Cirugía y Cirujanos (English Edition);Open Access;0;2017
0264-2751;Cities;Hybrid;1100;2017
1877-9166;City, Culture and Society;Hybrid;1100;2017
2212-0963;Climate Risk Management;Open Access;1500;2017
2405-8807;Climate Services;Open Access;1800;2017
0009-8981;Clinica Chimica Acta;Hybrid;3300;2017
0214-9168;Clinica e Investigacion en Arteriosclerosis;Hybrid;3000;2017
0210-573X;Clinica e Investigacion en Ginecologia y Obstetricia;Hybrid;1500;2017
1130-5274;Clínica y Salud;Open Access;0;2017
0009-9120;Clinical Biochemistry;Hybrid;2400;2017
0268-0033;Clinical Biomechanics;Hybrid;3300;2017
1526-8209;Clinical Breast Cancer;Hybrid;1700;2017
1533-0028;Clinical Colorectal Cancer;Hybrid;1700;2017
2213-3984;Clinical Epidemiology and Global Health;Hybrid;3000;2017
1542-3565;Clinical Gastroenterology and Hepatology;Hybrid;3000;2017
1558-7673;Clinical Genitourinary Cancer;Hybrid;1700;2017
0899-7071;Clinical Imaging;Hybrid;2500;2017
1521-6616;Clinical Immunology;Hybrid;3800;2017
1525-7304;Clinical Lung Cancer;Hybrid;1700;2017
2152-2650;Clinical Lymphoma, Myeloma and Leukemia;Hybrid;1700;2017
1198-743X;Clinical Microbiology and Infection;Hybrid;3000;2017
0196-4399;Clinical Microbiology Newsletter;Hybrid;2500;2017
0303-8467;Clinical Neurology and Neurosurgery;Hybrid;1700;2017
1388-2457;Clinical Neurophysiology;Hybrid;2500;2017
0261-5614;Clinical Nutrition;Hybrid;2500;2017
2405-4577;Clinical Nutrition ESPEN;Hybrid;2500;2017
2352-9393;Clinical Nutrition Experimental;Open Access;1200;2017
1744-1161;Clinical Nutrition Supplements;Hybrid;3000;2017
0936-6555;Clinical Oncology;Hybrid;2875;2017
2212-9553;Clinical Ovarian and Other Gynecologic Cancer;Open Access;1800;2017
1522-8401;Clinical Pediatric Emergency Medicine;Hybrid;2500;2017
2212-8166;Clinical Plasma Medicine;Hybrid;1700;2017
0272-7358;Clinical Psychology Review;Hybrid;1800;2017
0009-9260;Clinical Radiology;Hybrid;2875;2017
1876-1399;Clinical Simulation in Nursing;Hybrid;1700;2017
2405-8645;Clinical Skin Cancer;Hybrid;1700;2017
0149-2918;Clinical Therapeutics;Hybrid;3000;2017
2405-5875;Clinical Trials and Regulatory Science in Cardiology;Open Access;1800;2017
2210-7401;Clinics and Research in Hepatology and Gastroenterology;Hybrid;3000;2017
0272-5231;Clinics in Chest Medicine;Hybrid;3000;2017
0738-081X;Clinics in Dermatology;Hybrid;2500;2017
0749-0690;Clinics in Geriatric Medicine;Hybrid;3000;2017
0272-2712;Clinics in Laboratory Medicine;Hybrid;3000;2017
1089-3261;Clinics in Liver Disease;Hybrid;3000;2017
0095-5108;Clinics in Perinatology;Hybrid;3000;2017
0094-1298;Clinics in Plastic Surgery;Hybrid;3000;2017
0891-8422;Clinics in Podiatric Medicine and Surgery;Hybrid;3000;2017
0278-5919;Clinics in Sports Medicine;Hybrid;3000;2017
0378-3839;Coastal Engineering;Hybrid;2850;2017
0010-0277;Cognition;Hybrid;2150;2017
1077-7229;Cognitive and Behavioral Practice;Hybrid;3000;2017
0885-2014;Cognitive Development;Hybrid;1800;2017
0010-0285;Cognitive Psychology;Hybrid;1800;2017
1389-0417;Cognitive Systems Research;Hybrid;2400;2017
0165-232X;Cold Regions Science and Technology;Hybrid;2850;2017
1322-7696;Collegian;Hybrid;1700;2017
2215-0382;Colloid and Interface Science Communications;Hybrid;1500;2017
0927-7757;Colloids and Surfaces A: Physicochemical and Engineering Aspects;Hybrid;2600;2017
0927-7765;Colloids and Surfaces B: Biointerfaces;Hybrid;3300;2017
2256-2087;Colombian Journal of Anesthesiology;Open Access;0;2017
1464-3383;Combinatorial Chemistry - an Online journal;Open Access;0;2017
0010-2180;Combustion and Flame;Hybrid;2100;2017
1007-5704;Communications in Nonlinear Science and Numerical Simulation;Hybrid;2200;2017
0967-067X;Communist and Post-Communist Studies;Hybrid;1800;2017
1744-117X;Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics;Hybrid;3000;2017
1095-6433;Comparative Biochemistry and Physiology, Part A;Hybrid;3000;2017
1096-4959;Comparative Biochemistry and Physiology, Part B;Hybrid;3000;2017
1532-0456;Comparative Biochemistry and Physiology, Part C;Hybrid;3000;2017
0147-9571;Comparative Immunology, Microbiology and Infectious Diseases;Hybrid;3300;2017
1744-3881;Complementary Therapies in Clinical Practice;Hybrid;2500;2017
0965-2299;Complementary Therapies in Medicine;Hybrid;2000;2017
0263-8223;Composite Structures;Hybrid;2500;2017
2452-2139;Composites Communications;Hybrid;1500;2017
1359-835X;Composites Part A;Hybrid;3300;2017
1359-8368;Composites Part B;Hybrid;2500;2017
0266-3538;Composites Science and Technology;Hybrid;3300;2017
0010-440X;Comprehensive Psychiatry;Hybrid;2500;2017
1631-0691;Comptes rendus - Biologies;Hybrid;1600;2017
1631-0748;Comptes rendus - Chimie;Hybrid;1400;2017
1631-0713;Comptes rendus - Geoscience;Hybrid;1300;2017
1631-073X;Comptes rendus - Mathématique;Hybrid;1100;2017
1631-0721;Comptes rendus - Mécanique;Hybrid;1300;2017
1631-0683;Comptes rendus - Palevol;Hybrid;1100;2017
1631-0705;Comptes rendus - Physique;Hybrid;1300;2017
2001-0370;Computational and Structural Biotechnology Journal;Open Access;1100;2017
2210-271X;Computational and Theoretical Chemistry;Hybrid;1900;2017
1476-9271;Computational Biology and Chemistry;Hybrid;2600;2017
2352-2143;Computational Condensed Matter;Hybrid;750;2017
0925-7721;Computational Geometry: Theory and Applications;Hybrid;2400;2017
0927-0256;Computational Materials Science;Hybrid;3000;2017
0167-9473;Computational Statistics and Data Analysis;Hybrid;1300;2017
0167-8396;Computer Aided Geometric Design;Hybrid;2400;2017
0140-3664;Computer Communications;Hybrid;2400;2017
1477-8424;Computer Languages, Systems and Structures;Hybrid;1500;2017
0267-3649;Computer Law and Security Review: The International Journal of Technology Law and Practice;Hybrid;2400;2017
0169-2607;Computer Methods and Programs in Biomedicine;Hybrid;3000;2017
0045-7825;Computer Methods in Applied Mechanics and Engineering;Hybrid;3600;2017
1389-1286;Computer Networks;Hybrid;2400;2017
0010-4655;Computer Physics Communications;Hybrid;2200;2017
1574-0137;Computer Science Review;Hybrid;2400;2017
0885-2308;Computer Speech and Language;Hybrid;2400;2017
0920-5489;Computer Standards and Interfaces;Hybrid;1900;2017
1077-3142;Computer Vision and Image Understanding;Hybrid;2400;2017
0010-4485;Computer-Aided Design;Hybrid;2400;2017
0895-6111;Computerized Medical Imaging and Graphics;Hybrid;2500;2017
0098-1354;Computers and Chemical Engineering;Hybrid;3000;2017
8755-4615;Computers and Composition;Hybrid;1100;2017
0360-1315;Computers and Education;Hybrid;1800;2017
0045-7906;Computers and Electrical Engineering;Hybrid;2400;2017
0168-1699;Computers and Electronics in Agriculture;Hybrid;2500;2017
0045-7930;Computers and Fluids;Hybrid;2500;2017
0098-3004;Computers and Geosciences;Hybrid;3000;2017
0266-352X;Computers and Geotechnics;Hybrid;2500;2017
0097-8493;Computers and Graphics;Hybrid;2400;2017
0360-8352;Computers and Industrial Engineering;Hybrid;1800;2017
0898-1221;Computers and Mathematics with Applications;Hybrid;1500;2017
0305-0548;Computers and Operations Research;Hybrid;1100;2017
0167-4048;Computers and Security;Hybrid;2400;2017
0045-7949;Computers and Structures;Hybrid;3300;2017
0010-4825;Computers in Biology and Medicine;Hybrid;2500;2017
0747-5632;Computers in Human Behavior;Hybrid;1800;2017
0166-3615;Computers in Industry;Hybrid;3100;2017
0198-9715;Computers, Environment and Urban Systems;Hybrid;1800;2017
1053-8100;Consciousness and Cognition;Hybrid;2200;2017
0950-0618;Construction and Building Materials;Hybrid;3000;2017
1367-0484;Contact Lens and Anterior Eye;Hybrid;3000;2017
0186-1042;Contaduría y Administración;Open Access;0;2017
1551-7144;Contemporary Clinical Trials;Hybrid;3300;2017
2451-8654;Contemporary Clinical Trials Communications;Open Access;1800;2017
0361-476X;Contemporary Educational Psychology;Hybrid;1800;2017
0278-4343;Continental Shelf Research;Hybrid;3000;2017
0010-7824;Contraception;Hybrid;3000;2017
0967-0661;Control Engineering Practice;Hybrid;3100;2017
0010-8545;Coordination Chemistry Reviews;Hybrid;3300;2017
0010-8650;Cor et Vasa;Hybrid;3000;2017
0010-938X;Corrosion Science;Hybrid;3200;2017
0010-9452;Cortex;Hybrid;2800;2017
0195-6671;Cretaceous Research;Hybrid;3300;2017
0749-0704;Critical Care Clinics;Hybrid;3000;2017
0899-5885;Critical Care Nursing Clinics of North America;Hybrid;3000;2017
1045-2354;Critical Perspectives on Accounting;Hybrid;1100;2017
1040-8428;Critical Reviews in Oncology / Hematology;Hybrid;2500;2017
0261-2194;Crop Protection;Hybrid;2500;2017
0011-2240;Cryobiology;Hybrid;2400;2017
0011-2275;Cryogenics;Hybrid;2200;2017
0210-0266;Cuadernos de Economía;Hybrid;3000;2017
1405-9193;Cuestiones Constitucionales;Open Access;0;2017
1567-1739;Current Applied Physics;Hybrid;2200;2017
0960-9822;Current Biology;Hybrid;5000;2017
2352-0817;Current Medicine Research and Practice;Hybrid;3000;2017
2352-1546;Current Opinion in Behavioral Sciences;Hybrid;3750;2017
0958-1669;Current Opinion in Biotechnology;Hybrid;3900;2017
0955-0674;Current Opinion in Cell Biology;Hybrid;3900;2017
1367-5931;Current Opinion in Chemical Biology;Hybrid;3900;2017
2211-3398;Current Opinion in Chemical Engineering;Hybrid;3750;2017
1359-0294;Current Opinion in Colloid and Interface Science;Hybrid;3900;2017
1877-3435;Current Opinion in Environmental Sustainability;Hybrid;3900;2017
2214-7993;Current Opinion in Food Science;Hybrid;3000;2017
0959-437X;Current Opinion in Genetics and Development;Hybrid;3900;2017
0952-7915;Current Opinion in Immunology;Hybrid;3900;2017
2214-5745;Current Opinion in Insect Science;Hybrid;3750;2017
1369-5274;Current Opinion in Microbiology;Hybrid;3900;2017
0959-4388;Current Opinion in Neurobiology;Hybrid;3900;2017
1471-4892;Current Opinion in Pharmacology;Hybrid;3900;2017
1369-5266;Current Opinion in Plant Biology;Hybrid;3900;2017
2352-250X;Current Opinion in Psychology;Hybrid;3750;2017
1359-0286;Current Opinion in Solid State and Materials Science;Hybrid;3750;2017
0959-440X;Current Opinion in Structural Biology;Hybrid;3900;2017
1879-6257;Current Opinion in Virology;Hybrid;3900;2017
2214-6628;Current Plant Biology;Open Access;2000;2017
0147-0272;Current Problems in Cancer;Hybrid;2500;2017
0146-2806;Current Problems in Cardiology;Hybrid;2400;2017
0363-0188;Current Problems in Diagnostic Radiology;Hybrid;2500;2017
1538-5442;Current Problems in Pediatric and Adolescent Health Care;Hybrid;2000;2017
0011-3840;Current Problems in Surgery;Hybrid;3000;2017
2452-3186;Current Research in Translational Medicine;Hybrid;3000;2017
0011-393X;Current Therapeutic Research;Open Access;1500;2017
1877-1297;Currents in Pharmacy Teaching and Learning;Hybrid;2500;2017
1043-4666;Cytokine;Hybrid;3300;2017
1359-6101;Cytokine and Growth Factor Reviews;Hybrid;3000;2017
1465-3249;Cytotherapy;Hybrid;3300;2017
0169-023X;Data and Knowledge Engineering;Hybrid;3100;2017
2352-3409;Data in Brief;Open Access;500;2017
0167-9236;Decision Support Systems;Hybrid;1100;2017
0967-0637;Deep-Sea Research Part I;Hybrid;3200;2017
0967-0645;Deep-Sea Research Part II;Hybrid;3100;2017
2214-9147;Defence Technology;Open Access;0;2017
1125-7865;Dendrochronologia;Hybrid;1500;2017
0011-8486;Dental Abstracts;Hybrid;3000;2017
0011-8532;Dental Clinics of North America;Hybrid;3000;2017
0109-5641;Dental Materials;Hybrid;3000;2017
0733-8635;Dermatologic Clinics;Hybrid;3000;2017
1027-8117;Dermatologica Sinica;Open Access;0;2017
0011-9164;Desalination;Hybrid;3600;2017
0142-694X;Design Studies;Hybrid;2500;2017
0415-6412;Deutsche Zeitschrift fuer Akupunktur;Hybrid;1700;2017
2352-7285;Development Engineering;Open Access;1500;2017
0145-305X;Developmental and Comparative Immunology;Hybrid;3300;2017
0012-1606;Developmental Biology;Hybrid;2200;2017
1534-5807;Developmental Cell;Hybrid;5000;2017
1878-9293;Developmental Cognitive Neuroscience;Open Access;1575;2017
0273-2297;Developmental Review;Hybrid;1800;2017
1871-4021;Diabetes and Metabolic Syndrome: Clinical Research and Reviews;Hybrid;3000;2017
1262-3636;Diabetes and Metabolism;Hybrid;2000;2017
0168-8227;Diabetes Research and Clinical Practice;Hybrid;3000;2017
2211-5684;Diagnostic and Interventional Imaging;Hybrid;3000;2017
1756-2317;Diagnostic Histopathology;Hybrid;3000;2017
0732-8893;Diagnostic Microbiology and Infectious Disease;Hybrid;3000;2017
2405-8017;Diagnostics in Neuropsychiatry;Open Access;2000;2017
0925-9635;Diamond and Related Materials;Hybrid;2500;2017
0926-2245;Differential Geometry and its Applications;Hybrid;1500;2017
0301-4681;Differentiation;Hybrid;3000;2017
1590-8658;Digestive and Liver Disease;Hybrid;3000;2017
2212-0548;Digital Applications in Archaeology and Cultural Heritage;Hybrid;3000;2017
1742-2876;Digital Investigation;Hybrid;2400;2017
1051-2004;Digital Signal Processing;Hybrid;2400;2017
1936-6574;Disability and Health Journal;Hybrid;1350;2017
2211-6958;Discourse, Context and Media;Hybrid;1800;2017
0166-218X;Discrete Applied Mathematics;Hybrid;1500;2017
0012-365X;Discrete Mathematics;Hybrid;1500;2017
1572-5286;Discrete Optimization;Hybrid;1500;2017
0011-5029;Disease-a-Month;Hybrid;2000;2017
0141-9382;Displays;Hybrid;2400;2017
1568-7864;DNA Repair;Hybrid;3600;2017
0739-7240;Domestic Animal Endocrinology;Hybrid;3000;2017
1624-5687;Douleurs Evaluation - Diagnostic - Traitement;Hybrid;3000;2017
1629-6583;Droit Déontologie and Soin;Hybrid;3000;2017
0376-8716;Drug and Alcohol Dependence;Hybrid;3000;2017
1359-6446;Drug Discovery Today;Hybrid;3800;2017
1740-6757;Drug Discovery Today: Disease Models;Hybrid;3750;2017
1740-6749;Drug Discovery Today: Technologies;Hybrid;3750;2017
1347-4367;Drug Metabolism and Pharmacokinetics;Hybrid;3000;2017
1368-7646;Drug Resistance Updates;Hybrid;3000;2017
0143-7208;Dyes and Pigments;Hybrid;3300;2017
0377-0265;Dynamics of Atmospheres and Oceans;Hybrid;2500;2017
0885-2006;Early Childhood Research Quarterly;Hybrid;1800;2017
0378-3782;Early Human Development;Hybrid;2500;2017
0012-821X;Earth and Planetary Science Letters;Hybrid;2800;2017
0012-8252;Earth-Science Reviews;Hybrid;3300;2017
1471-0153;Eating Behaviors;Hybrid;1800;2017
2352-3964;EBioMedicine;Open Access;3000;2017
1642-3593;Ecohydrology and Hydrobiology;Hybrid;3000;2017
1476-945X;Ecological Complexity;Hybrid;2500;2017
0921-8009;Ecological Economics;Hybrid;3500;2017
0925-8574;Ecological Engineering;Hybrid;2500;2017
2405-9854;Ecological Genetics and Genomics;Hybrid;3000;2017
1470-160X;Ecological Indicators;Hybrid;3200;2017
1574-9541;Ecological Informatics;Hybrid;2500;2017
0304-3800;Ecological Modelling;Hybrid;3000;2017
1517-7580;EconomiA;Open Access;0;2017
0185-0849;Economía Informa;Open Access;0;2017
1665-952X;Economía UNAM;Open Access;0;2017
0313-5926;Economic Analysis and Policy;Hybrid;1800;2017
0264-9993;Economic Modelling;Hybrid;750;2017
0939-3625;Economic Systems;Hybrid;1100;2017
1570-677X;Economics and Human Biology;Hybrid;1800;2017
0165-1765;Economics Letters;Hybrid;1100;2017
0272-7757;Economics of Education Review;Hybrid;1800;2017
2212-0122;Economics of Transportation;Hybrid;1800;2017
2212-0416;Ecosystem Services;Hybrid;3100;2017
