issn;journal_title;oa_mode;apc;year;;;
2154-1272;Transcription;Hybrid;2950;2016;;;
2169-0731;Translation;Hybrid;2950;2016;;;
2164-0564;Translation Review;Hybrid;2950;2016;;;
1751-2921;Translation Studies;Hybrid;2950;2016;;;
2040-3534;Transnational Cinemas;Hybrid;2950;2016;;;
2041-4013;Transnational Legal Theory;Hybrid;2950;2016;;;
2196-145X;Transnational Social Review;Hybrid;2950;2016;;;
1648-3480;Transport;Hybrid;2950;2016;;;
1464-5327;Transport Reviews;Hybrid;2950;2016;;;
1029-0354;Transportation Planning and Technology;Hybrid;2950;2016;;;
2324-9943;Transportmetrica A: Transport Science;Hybrid;2950;2016;;;
2168-0582;Transportmetrica B: Transport Dynamics;Hybrid;2950;2016;;;
1547-397X;Tribology Transactions;Hybrid;2950;2016;;;
1970-9528;Tropical Zoology;Hybrid;2950;2016;;;
1743-9663;Turkish Studies;Hybrid;2950;2016;;;
1521-0758;Ultrastructural Pathology;Hybrid;2950;2016;;;
2000-1967;Upsala Journal of Medical Sciences;Open Access;See Instructions for Authors;2016;;;
1938-2847;Urban Geography;Hybrid;2950;2016;;;
1476-7244;Urban Policy and Research;Hybrid;2950;2016;;;
1753-5077;Urban Research & Practice;Hybrid;2950;2016;;;
1744-9006;Urban Water Journal;Hybrid;2950;2016;;;
2165-0020;Urban, Planning and Transport Research;Open Access;See Instructions for Authors;2016;;;
2372-3513;Vascularized Composite Allotransplantation;Hybrid;2950;2016;;;
1744-5159;Vehicle System Dynamics;Hybrid;2950;2016;;;
1464-5343;Venture Capital;Hybrid;2950;2016;;;
2045-0648;Veterinary Nursing Journal;Hybrid;2950;2016;;;
1875-5941;Veterinary Quarterly;Hybrid;2950;2016;;;
1556-4991;Victims & Offenders;Hybrid;2950;2016;;;
1745-2767;Virtual and Physical Prototyping;Hybrid;2950;2016;;;
2150-5608;Virulence;Hybrid;2950;2016;;;
1545-5920;Visual Anthropology;Hybrid;2950;2016;;;
1464-0716;Visual Cognition;Hybrid;2950;2016;;;
1555-1407;Visual Communication Quarterly;Hybrid;2950;2016;;;
1941-8361;Visual Culture in Britain;Hybrid;2950;2016;;;
1477-2809;Visual Resources;Hybrid;2950;2016;;;
1472-5878;Visual Studies;Hybrid;2950;2016;;;
2326-8271;Voice and Speech Review;Hybrid;2950;2016;;;
1745-0136;Vulnerable Children and Youth Studies;Hybrid;2950;2016;;;
1747-1508;Wasafiri;Hybrid;2950;2016;;;
1941-1707;Water International;Hybrid;2950;2016;;;
1745-5049;Waves in Random and Complex Media;Hybrid;2950;2016;;;
1940-1310;Weatherwise;Hybrid;2950;2016;;;
2169-4060;Webbia;Hybrid;2950;2016;;;
1754-2138;Welding International;Hybrid;2950;2016;;;
1743-9655;West European Politics;Hybrid;2950;2016;;;
1745-1027;Western Journal of Communication;Hybrid;2950;2016;;;
1754-5382;Whitehall Papers;Hybrid;2950;2016;;;
2379-3414;Whiteness and Education;Hybrid;2950;2016;;;
1541-0323;Women & Criminal Justice;Hybrid;2950;2016;;;
1541-0331;Women & Health;Hybrid;2950;2016;;;
1748-5819;Women & Performance: a journal of feminist theory;Hybrid;2950;2016;;;
1541-0315;Women & Therapy;Hybrid;2950;2016;;;
1470-1367;Women: A Cultural Review;Hybrid;2950;2016;;;
1747-583X;Women's History Review;Hybrid;2950;2016;;;
2329-3713;Women's Reproductive Health;Hybrid;2950;2016;;;
1547-7045;Women's Studies;Hybrid;2950;2016;;;
1747-5848;Women's Writing;Hybrid;2950;2016;;;
1748-0280;Wood Material Science & Engineering;Hybrid;2950;2016;;;
2373-5112;WORD;Hybrid;2950;2016;;;
1943-2178;Word & Image;Hybrid;2950;2016;;;
1464-5335;Work & Stress;Hybrid;2950;2016;;;
1470-1375;World Archaeology;Hybrid;2950;2016;;;
2150-0908;World Art;Hybrid;2950;2016;;;
1556-1844;World Futures;Hybrid;2950;2016;;;
2048-8440;World Journal of VAT/GST Law;Hybrid;2950;2016;;;
2333-4509;World Leisure Journal;Hybrid;2950;2016;;;
2162-4054;Worm;Hybrid;2950;2016;;;
1758-681X;Writing Systems Research;Hybrid;2950;2016;;;
1366-5928;Xenobiotica;Hybrid;2950;2016;;;
1948-4798;Youth Theatre Journal;Hybrid;2950;2016;;;
2165-8013;Zoology and Ecology;Hybrid;2950;2016;;;
2326-2680;Zoology in the Middle East;Hybrid;2950;2016;;;
2151-7290;a/b: Auto/Biography Studies;Hybrid;2950;2017;;;
1545-5815;Accountability in Research;Hybrid;2950;2017;;;
2159-4260;Accounting and Business Research;Hybrid;2950;2017;;;
1468-4489;Accounting Education;Hybrid;2950;2017;;;
2155-286X;Accounting History Review;Hybrid;2950;2017;;;
1744-9499;Accounting in Europe;Hybrid;2950;2017;;;
1651-1972;Acta Agriculturae Scandinavica, Section A — Animal Science;Hybrid;2950;2017;;;
1651-1913;Acta Agriculturae Scandinavica, Section B — Soil & Plant Science;Hybrid;2950;2017;;;
2333-7931;Acta Biomaterialia Odontologica Scandinavica;Open Access;See Instructions for Authors;2017;;;
1503-111X;Acta Borealia;Hybrid;2950;2017;;;
0373-7934;Acta Cardiologica;Hybrid;2950;2017;;;
0001-5458;Acta Chirurgica Belgica;Hybrid;2950;2017;;;
2295-3337;Acta Clinica Belgica;Hybrid;2950;2017;;;
1949-0763;Acta Linguistica Hafniensia;Hybrid;2950;2017;;;
1502-3850;Acta Odontologica Scandinavica;Hybrid;2950;2017;;;
1651-226X;Acta Oncologica;Hybrid;2950;2017;;;
1745-3682;Acta Orthopaedica;Open Access;See Instructions for Authors;2017;;;
1651-2251;Acta Oto-Laryngologica;Hybrid;2950;2017;;;
2377-2484;Acta Oto-Laryngologica Case Reports;Open Access;See Instructions for Authors;2017;;;
2158-6098;Action in Teacher Education;Hybrid;2950;2017;;;
1476-7341;Action Learning: Research and Practice;Hybrid;2950;2017;;;
1544-4368;Activities, Adaptation & Aging;Hybrid;2950;2017;;;
1748-295X;Acute Cardiac Care;Hybrid;2950;2017;;;
1476-7392;Addiction Research & Theory;Hybrid;2950;2017;;;
2162-397X;Adipocyte;Hybrid;2950;2017;;;
1949-0461;Administrative Theory & Praxis;Hybrid;2950;2017;;;
1544-452X;Adoption Quarterly;Hybrid;2950;2017;;;
1568-5519;Advanced Composite Materials;Hybrid;2950;2017;;;
2055-0316;Advanced Device Materials;Open Access;See Instructions for Authors;2017;;;
2055-0359;Advanced Manufacturing: Polymer & Composites Science;Open Access;See Instructions for Authors;2017;;;
1568-5535;Advanced Robotics;Hybrid;2950;2017;;;
1743-6761;Advances in Applied Ceramics;Hybrid;2950;2017;;;
1756-2201;Advances in Building Energy Research;Hybrid;2950;2017;;;
2001-6220;Advances in Cellular and Molecular Otolaryngology;Open Access;See Instructions for Authors;2017;;;
2374-0698;Advances in Materials and Processing Technologies;Hybrid;2950;2017;;;
1837-4905;Advances in Mental Health;Hybrid;2950;2017;;;
2374-6149;Advances in Physics: X;Open Access;See Instructions for Authors;2017;;;
2001-8517;Advances in Regenerative Biology;Open Access;See Instructions for Authors;2017;;;
2049-8535;Advances in School Mental Health Promotion;Hybrid;2950;2017;;;
1936-0835;Advances in the History of Rhetoric;Hybrid;2950;2017;;;
1521-7388;Aerosol Science and Technology;Hybrid;1500;2017;;;
1753-5921;Africa Education Review;Hybrid;2950;2017;;;
2332-2381;Africa Journal of Management;Hybrid;2950;2017;;;
0974-4061;Africa Review;Hybrid;2950;2017;;;
1752-864X;African and Black Diaspora: An International Journal;Hybrid;2950;2017;;;
2163-2642;African Geographical Review;Hybrid;2950;2017;;;
1753-2531;African Historical Review;Hybrid;2950;2017;;;
1472-5851;African Identities;Hybrid;2950;2017;;;
1727-9445;African Journal of AIDS Research;Hybrid;2950;2017;;;
1727-9364;African Journal of Aquatic Science;Hybrid;2950;2017;;;
2153-3660;African Journal of Herpetology;Hybrid;2950;2017;;;
1814-2338;African Journal of Marine Science;Hybrid;2950;2017;;;
1727-9380;African Journal of Range & Forage Science;Hybrid;2950;2017;;;
2469-7656;African Journal of Research in Mathematics, Science and Technology Education;Hybrid;2950;2017;;;
2042-1346;African Journal of Science, Technology, Innovation and Development;Hybrid;2950;2017;;;
2374-3689;African Journalism Studies;Hybrid;2950;2017;;;
1939-2214;African Security;Hybrid;2950;2017;;;
2154-0128;African Security Review;Hybrid;2950;2017;;;
1469-2872;African Studies;Hybrid;2950;2017;;;
2224-073X;African Zoology;Hybrid;2950;2017;;;
2158-978X;Agenda;Hybrid;2950;2017;;;
1364-6915;Aging & Mental Health;Hybrid;2950;2017;;;
1744-4128;Aging, Neuropsychology, and Cognition;Hybrid;2950;2017;;;
2078-0400;Agrekon;Hybrid;2950;2017;;;
2168-3573;Agroecology and Sustainable Food Systems;Hybrid;2950;2017;;;
2204-4183;AICCM Bulletin;Hybrid;2950;2017;;;
1360-0451;AIDS Care;Hybrid;2950;2017;;;
2329-4523;AJOB Empirical Bioethics;Hybrid;2950;2017;;;
2150-7759;AJOB Neuroscience;Hybrid;2950;2017;;;
1752-0754;Alcheringa: An Australasian Journal of Palaeontology;Hybrid;2950;2017;;;
1544-4538;Alcoholism Treatment Quarterly;Hybrid;2950;2017;;;
1473-348X;Al-Masāq;Hybrid;2950;2017;;;
1745-8234;Ambix;Hybrid;2950;2017;;;
1474-3906;American Communist History;Hybrid;2950;2017;;;
2160-0562;American Journal of Clinical Hypnosis;Hybrid;2950;2017;;;
1538-9286;American Journal of Distance Education;Hybrid;2950;2017;;;
2168-3751;American Journal of Health Education;Hybrid;2950;2017;;;
2325-8454;American Journal of Mathematical and Management Sciences;Hybrid;2950;2017;;;
1548-7776;American Journal of Psychiatric Rehabilitation;Hybrid;2950;2017;;;
1554-6136;American Journal of Sexuality Education;Hybrid;2950;2017;;;
2326-2486;American Journalism;Hybrid;2950;2017;;;
1743-7903;American Nineteenth Century History;Hybrid;2950;2017;;;
1943-9954;American Review of Canadian Studies;Hybrid;2950;2017;;;
1744-2818;Amyloid;Hybrid;2950;2017;;;
2167-9223;Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration;Hybrid;2950;2017;;;
1532-236X;Analytical Letters;Hybrid;2950;2017;;;
2156-6909;Anatolia;Hybrid;2950;2017;;;
1469-2899;Angelaki;Hybrid;2950;2017;;;
1532-2378;Animal Biotechnology;Hybrid;2950;2017;;;
2151-2485;Animal Cells and Systems;Open Access;See Instructions for Authors;2017;;;
2168-6351;Annales de la Societe entomologique de France (N.S.);Hybrid;2950;2017;;;
1947-5691;Annals of GIS;Hybrid;2950;2017;;;
1464-5033;Annals of Human Biology;Hybrid;2950;2017;;;
2159-6816;Annals of Leisure Research;Hybrid;2950;2017;;;
1365-2060;Annals of Medicine;Hybrid;2950;2017;;;
1464-505X;Annals of Science;Hybrid;2950;2017;;;
2469-4460;Annals of the American Association of Geographers;Hybrid;2950;2017;;;
2380-8977;Annals of the International Communication Association;Hybrid;2950;2017;;;
1940-3364;ANQ: A Quarterly Journal of Short Articles, Notes and Reviews;Hybrid;2950;2017;;;
1469-2902;Anthropological Forum;Hybrid;2950;2017;;;
1469-2910;Anthropology & Medicine;Hybrid;2950;2017;;;
2332-3264;Anthropology Southern Africa;Hybrid;2950;2017;;;
1753-0377;Anthrozoos;Hybrid;2950;2017;;;
1477-2205;Anxiety, Stress, & Coping;Hybrid;2950;2017;;;
1464-5041;Aphasiology;Hybrid;2950;2017;;;
1563-504X;Applicable Analysis;Hybrid;2950;2017;;;
1087-6545;Applied Artificial Intelligence;Hybrid;2950;2017;;;
1532-480X;Applied Developmental Science;Hybrid;2950;2017;;;
1743-2758;Applied Earth Science;Hybrid;2950;2017;;;
1466-4283;Applied Economics;Hybrid;2950;2017;;;
1466-4291;Applied Economics Letters;Hybrid;2950;2017;;;
1533-0389;Applied Environmental Education & Communication;Hybrid;2950;2017;;;
1466-4313;Applied Mathematical Finance;Hybrid;2950;2017;;;
1532-4818;Applied Measurement in Education;Hybrid;2950;2017;;;
2380-0135;Applied Mobilities;Hybrid;2950;2017;;;
2327-9109;Applied Neuropsychology: Adult;Hybrid;2950;2017;;;
2162-2973;Applied Neuropsychology: Child;Hybrid;2950;2017;;;
1520-569X;Applied Spectroscopy Reviews;Hybrid;2950;2017;;;
1551-8663;Aquaculture Economics & Management;Hybrid;2950;2017;;;
1744-4152;Aquatic Insects;Hybrid;2950;2017;;;
2168-1074;Arboricultural Journal;Hybrid;2950;2017;;;
2373-2288;Archaeological Journal;Hybrid;2950;2017;;;
1752-7589;Architectural Engineering and Design Management;Hybrid;2950;2017;;;
1758-9622;Architectural Science Review;Hybrid;2950;2017;;;
1755-0475;Architectural Theory Review;Hybrid;2950;2017;;;
2050-7836;Architecture and Culture;Hybrid;2950;2017;;;
2164-6058;Archives and Manuscripts;Hybrid;2950;2017;;;
2325-7989;Archives and Records;Hybrid;2950;2017;;;
1476-3567;Archives of Agronomy and Soil Science;Hybrid;2950;2017;;;
1477-2817;Archives of Animal Nutrition;Hybrid;2950;2017;;;
2154-4700;Archives of Environmental & Occupational Health;Hybrid;2950;2017;;;
1744-4160;Archives of Physiology and Biochemistry;Hybrid;2950;2017;;;
1477-2906;Archives of Phytopathology and Plant Protection;Hybrid;2950;2017;;;
1543-6136;Archives of Suicide Research;Hybrid;2950;2017;;;
2379-2957;Area Development and Policy;Hybrid;2950;2017;;;
1051-1431;Argumentation and Advocacy;Hybrid;2950;2017;;;
1532-4990;Arid Land Research and Management;Hybrid;2950;2017;;;
1749-6268;Arms & Armour;Hybrid;2950;2017;;;
2325-5161;Art Education;Hybrid;2950;2017;;;
1756-1310;Art in Translation;Hybrid;2950;2017;;;
2159-9394;Art Therapy;Hybrid;2950;2017;;;
2169-141X;Artificial Cells, Nanomedicine, and Biotechnology;Hybrid;2950;2017;;;
1753-3023;Arts & Health;Hybrid;2950;2017;;;
1940-4395;Arts Education Policy Review;Hybrid;2950;2017;;;
1743-792X;Asia Pacific Business Review;Hybrid;2950;2017;;;
2150-7708;Asia Pacific Journal of Counselling and Psychotherapy;Hybrid;2950;2017;;;
1742-6855;Asia Pacific Journal of Education;Hybrid;2950;2017;;;
2327-6673;Asia Pacific Journal of Public Administration;Hybrid;2950;2017;;;
2165-0993;Asia Pacific Journal of Social Work and Development;Hybrid;2950;2017;;;
2164-0602;Asia Pacific Journal of Sport and Social Science;Hybrid;2950;2017;;;
1741-6507;Asia Pacific Journal of Tourism Research;Hybrid;2950;2017;;;
1875-8444;Asia Pacific Law Review;Hybrid;2950;2017;;;
2330-6351;Asia Pacific Translation and Intercultural Studies;Hybrid;2950;2017;;;
1477-1500;Asian Affairs;Hybrid;2950;2017;;;
2168-4227;Asian Anthropology;Hybrid;2950;2017;;;
2331-2548;Asian Englishes;Hybrid;2950;2017;;;
1469-2953;Asian Ethnicity;Hybrid;2950;2017;;;
2158-1762;Asian Geographer;Hybrid;2950;2017;;;
1742-0911;Asian Journal of Communication;Hybrid;2950;2017;;;
1750-7812;Asian Journal of Political Science;Hybrid;2950;2017;;;
2158-6721;Asian Journal of Technology Innovation;Hybrid;2950;2017;;;
2377-004X;Asian Journal of Women's Studies;Hybrid;2950;2017;;;
1469-2961;Asian Philosophy;Hybrid;2950;2017;;;
1744-1749;Asian Population Studies;Hybrid;2950;2017;;;
1555-2764;Asian Security;Hybrid;2950;2017;;;
1467-8403;Asian Studies Review;Hybrid;2950;2017;;;
2164-2257;Asia-Pacific Journal of Accounting & Economics;Hybrid;2950;2017;;;
1837-7130;Asia-Pacific Journal of Health, Sport and Physical Education;Hybrid;2950;2017;;;
1469-2945;Asia-Pacific Journal of Teacher Education;Hybrid;2950;2017;;;
1469-2937;Asia-Pacific Review;Hybrid;2950;2017;;;
1469-297X;Assessment & Evaluation in Higher Education;Hybrid;2950;2017;;;
1465-329X;Assessment in Education: Principles, Policy & Practice;Hybrid;2950;2017;;;
1949-3614;Assistive Technology;Hybrid;2950;2017;;;
2167-2865;Astronomical Review;Open Access;See Instructions for Authors;2017;;;
1557-2943;Astropolitics;Hybrid;2950;2017;;;
1545-6889;Atlantic Journal of Communication;Hybrid;2950;2017;;;
1740-4649;Atlantic Studies;Hybrid;2950;2017;;;
1480-9214;Atmosphere-Ocean;Hybrid;2950;2017;;;
2376-6123;Atmospheric and Oceanic Science Letters;Open Access;See Instructions for Authors;2017;;;
1469-2988;Attachment & Human Development;Hybrid;2950;2017;;;
1477-3848;Augmentative and Alternative Communication;Hybrid;2950;2017;;;
1325-4340;Australasian Journal of Engineering Education;Hybrid;2950;2017;;;
2159-5356;Australasian Journal of Environmental Management;Hybrid;2950;2017;;;
1471-6828;Australasian Journal of Philosophy;Hybrid;2950;2017;;;
2204-227X;Australasian Journal of Water Resources;Hybrid;2950;2017;;;
2474-0519;Australasian Philosophical Review;Hybrid;2950;2017;;;
2203-1871;Australian and New Zealand Journal of Art;Hybrid;2950;2017;;;
2470-0363;Australian Archaeology;Hybrid;2950;2017;;;
1320-0968;Australian Feminist Law Journal;Hybrid;2950;2017;;;
1465-3303;Australian Feminist Studies;Hybrid;2950;2017;;;
2325-6087;Australian Forestry;Hybrid;2950;2017;;;
1465-3311;Australian Geographer;Hybrid;2950;2017;;;
1940-5049;Australian Historical Studies;Hybrid;2950;2017;;;
2204-2245;Australian Journal of Civil Engineering;Hybrid;2950;2017;;;
1440-0952;Australian Journal of Earth Sciences;Hybrid;2950;2017;;;
2205-362X;Australian Journal of Electrical and Electronics Engineering;Hybrid;2950;2017;;;
1834-562X;Australian Journal of Forensic Sciences;Hybrid;2950;2017;;;
1323-238X;Australian Journal of Human Rights;Hybrid;2950;2017;;;
1465-332X;Australian Journal of International Affairs;Hybrid;2950;2017;;;
1940-4166;Australian Journal of Learning Difficulties;Hybrid;2950;2017;;;
1469-2996;Australian Journal of Linguistics;Hybrid;2950;2017;;;
2333-6498;Australian Journal of Maritime & Ocean Affairs;Hybrid;2950;2017;;;
2204-2253;Australian Journal of Mechanical Engineering;Hybrid;2950;2017;;;
2204-2180;Australian Journal of Multi-Disciplinary Engineering;Hybrid;2950;2017;;;
1363-030X;Australian Journal of Political Science;Hybrid;2950;2017;;;
2204-2261;Australian Journal of Structural Engineering;Hybrid;2950;2017;;;
2150-6841;Australian Planner;Hybrid;2950;2017;;;
1447-0748;Australian Social Work;Hybrid;2950;2017;;;
1607-842X;Autoimmunity;Hybrid;2950;2017;;;
1848-3380;Automatika;Open Access;See Instructions for Authors;2017;;;
1554-8635;Autophagy;Hybrid;2950;2017;;;
1465-3338;Avian Pathology;Hybrid;2950;2017;;;
1822-4180;Aviation;Hybrid;2950;2017;;;
1945-5534;Azania: Archaeological Research in Africa;Hybrid;2950;2017;;;
2334-4385;Baltic Journal of Economics;Open Access;See Instructions for Authors;2017;;;
2056-7731;Baptist Quarterly;Hybrid;2950;2017;;;
2000-7493;Barnelitterært Forskningstidsskrift;Open Access;See Instructions for Authors;2017;;;
1532-4834;Basic and Applied Social Psychology;Hybrid;2950;2017;;;
2376-7618;Bee World;Hybrid;2950;2017;;;
1544-4546;Behavioral & Social Sciences Librarian;Hybrid;2950;2017;;;
1940-4026;Behavioral Medicine;Hybrid;2950;2017;;;
1943-4480;Behavioral Sciences of Terrorism and Political Aggression;Hybrid;2950;2017;;;
1540-2010;Behavioral Sleep Medicine;Hybrid;2950;2017;;;
1362-3001;Behaviour & Information Technology;Hybrid;2950;2017;;;
1944-8279;Bereavement Care;Hybrid;2950;2017;;;
1523-5890;Bilingual Research Journal;Hybrid;2950;2017;;;
2165-0586;Bioacoustics;Hybrid;2950;2017;;;
1029-2446;Biocatalysis and Biotransformation;Hybrid;2950;2017;;;
1360-0478;Biocontrol Science and Technology;Hybrid;2950;2017;;;
2160-0651;Biodiversity;Hybrid;2950;2017;;;
2165-5987;Bioengineered;Hybrid;2950;2017;;;
1029-2454;Biofouling;Hybrid;2950;2017;;;
1759-7277;Biofuels;Hybrid;2950;2017;;;
2165-0616;Biological Agriculture & Horticulture;Hybrid;2950;2017;;;
1744-4179;Biological Rhythm Research;Hybrid;2950;2017;;;
1366-5804;Biomarkers;Hybrid;2950;2017;;;
